customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
7688-AWMDX,3.2,0.0321,0.0212,0.0633,0.0126,Low,54.5,654.0,71,Two year,Bank transfer (automatic),0,6408,Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1074-WVEVG,3.2,0.0322,0.0333,0.0367,0.0228,Low,20.35,244.2,59,One year,Mailed check,0,6411,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3563-SVYLG,3.2,0.0319,0.0246,0.0563,0.0134,Low,62.65,751.8,68,Two year,Credit card (automatic),0,6414,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7242-EDTYC,3.1,0.0309,0.019,0.0572,0.0213,Low,19.55,234.6,44,Two year,Bank transfer (automatic),0,6422,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3785-KTYSH,3.1,0.0308,0.0225,0.0515,0.0205,Low,24.6,295.2,53,Two year,Mailed check,0,6431,Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1657-DYMBM,3.1,0.0308,0.0215,0.0546,0.0185,Low,19.9,238.8,53,Two year,Credit card (automatic),0,6436,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6425-JWTDV,3.1,0.0312,0.0191,0.06,0.018,Low,19.25,231.0,48,Two year,Mailed check,0,6442,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3978-YNKDD,3.1,0.0309,0.022,0.032,0.0513,Low,20.85,250.2,19,Two year,Credit card (automatic),0,6450,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0732-OCQOC,3.0,0.0302,0.0236,0.044,0.0259,Low,25.05,300.6,52,Two year,Bank transfer (automatic),0,6475,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6349-JDHQP,3.0,0.0299,0.0215,0.0514,0.0189,Low,19.85,238.2,53,Two year,Credit card (automatic),0,6486,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6695-AMZUF,3.0,0.0298,0.0299,0.0311,0.0273,Low,86.45,1037.4,70,Two year,Credit card (automatic),0,6487,High charge ($86/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0301-KOBTQ,2.9,0.0292,0.023,0.0303,0.043,Low,20.05,240.6,32,Two year,Bank transfer (automatic),0,6499,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5356-KZCKT,2.9,0.0286,0.0254,0.0341,0.0281,Low,24.45,293.4,58,Two year,Credit card (automatic),0,6519,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3889-VWBID,2.9,0.0291,0.0293,0.0349,0.0201,Low,82.85,994.2,68,Two year,Bank transfer (automatic),0,6520,High charge ($83/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2068-WWXQZ,2.8,0.0278,0.0215,0.0413,0.0235,Low,20.05,240.6,46,Two year,Bank transfer (automatic),0,6529,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9795-SHUHB,2.8,0.0283,0.0222,0.0465,0.0164,Low,58.2,698.4,66,Two year,Credit card (automatic),0,6530,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7399-QHBJS,2.8,0.0278,0.0181,0.0541,0.0125,Low,66.75,801.0,72,Two year,Credit card (automatic),0,6534,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5730-DBDSI,2.8,0.0276,0.0189,0.054,0.0096,Low,19.7,236.4,66,Two year,Bank transfer (automatic),0,6541,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8857-CUPFQ,2.8,0.028,0.0212,0.0518,0.0093,Low,19.25,231.0,63,Two year,Mailed check,0,6543,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7722-VJRQD,2.8,0.0278,0.029,0.0242,0.0304,Low,60.95,731.4,72,Two year,Bank transfer (automatic),0,6547,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5980-BDHPY,2.8,0.0283,0.0251,0.0171,0.0529,Low,87.1,1045.2,72,Two year,Bank transfer (automatic),0,6549,Paperless billing | High charge ($87/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4077-HWUYD,2.8,0.0282,0.0228,0.0266,0.0443,Low,87.55,1050.6,72,Two year,Bank transfer (automatic),0,6551,Paperless billing | High charge ($88/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1862-QRWPE,2.7,0.0272,0.0201,0.0457,0.0172,Low,20.65,247.8,48,Two year,Bank transfer (automatic),0,6552,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2817-LVCPP,2.7,0.0269,0.0215,0.039,0.0224,Low,19.4,232.8,50,Two year,Credit card (automatic),0,6556,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2263-SFSQZ,2.7,0.0267,0.0236,0.0346,0.0222,Low,24.95,299.4,51,Two year,Mailed check,0,6564,Manual payment method | Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5360-XGYAZ,2.7,0.027,0.0266,0.0234,0.0333,Low,65.65,787.8,72,Two year,Bank transfer (automatic),0,6573,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7205-BAIAD,2.7,0.0274,0.0243,0.0248,0.0389,Low,20.6,247.2,40,Two year,Bank transfer (automatic),0,6575,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3620-EHIMZ,2.6,0.026,0.0201,0.0447,0.0126,Low,19.35,232.2,52,Two year,Mailed check,0,6579,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6248-BSHKG,2.6,0.0264,0.0322,0.0234,0.0163,Low,20.4,244.8,61,One year,Mailed check,0,6586,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4973-MGTON,2.6,0.0259,0.0243,0.0205,0.0378,Low,84.4,1012.8,71,Two year,Credit card (automatic),0,6588,Paperless billing | High charge ($84/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2725-TTRIQ,2.6,0.0263,0.0248,0.017,0.0442,Low,84.2,1010.4,72,Two year,Bank transfer (automatic),0,6589,Paperless billing | High charge ($84/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1223-UNPKS,2.6,0.0264,0.0224,0.025,0.0384,Low,20.05,240.6,20,Two year,Mailed check,0,6592,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0040-HALCW,2.6,0.0262,0.0201,0.0448,0.0137,Low,20.4,244.8,54,Two year,Credit card (automatic),0,6593,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5006-MXVRN,2.6,0.026,0.0227,0.0265,0.0335,Low,20.7,248.4,39,Two year,Credit card (automatic),0,6604,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8218-FFJDS,2.6,0.0262,0.0253,0.0184,0.04,Low,86.4,1036.8,72,Two year,Bank transfer (automatic),0,6617,Paperless billing | High charge ($86/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3400-ESFUW,2.6,0.0265,0.0239,0.0364,0.0179,Low,57.55,690.6,55,Two year,Bank transfer (automatic),1,6618,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6695-FRVEC,2.6,0.0263,0.025,0.0354,0.0158,Low,60.4,724.8,67,Two year,Bank transfer (automatic),0,6621,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9548-LERKT,2.5,0.0253,0.0231,0.019,0.0403,Low,19.75,237.0,24,Two year,Mailed check,0,6628,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1619-YWUBB,2.5,0.0254,0.023,0.0353,0.0168,Low,24.95,299.4,68,Two year,Credit card (automatic),0,6632,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9453-PATOS,2.5,0.0248,0.0233,0.0294,0.0219,Low,85.1,1021.2,72,Two year,Mailed check,0,6642,Manual payment method | High charge ($85/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8922-NPKBJ,2.5,0.0248,0.0201,0.0361,0.0197,Low,19.35,232.2,42,Two year,Mailed check,0,6643,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0936-NQLJU,2.5,0.0252,0.0215,0.0279,0.0307,Low,20.65,247.8,41,Two year,Credit card (automatic),0,6644,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9372-TXXPS,2.5,0.0247,0.0217,0.0349,0.0167,Low,59.85,718.2,60,Two year,Bank transfer (automatic),0,6646,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6961-MJKBO,2.5,0.0255,0.0215,0.0345,0.022,Low,20.45,245.4,47,Two year,Bank transfer (automatic),0,6648,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4475-NVTLU,2.5,0.0254,0.0277,0.0213,0.0255,Low,19.2,230.4,45,Two year,Electronic check,0,6655,Manual payment method | Electronic check payment | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1395-WSWXR,2.4,0.0237,0.0231,0.0146,0.0387,Low,20.75,249.0,24,Two year,Mailed check,0,6658,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9975-GPKZU,2.4,0.0242,0.019,0.0355,0.0201,Low,19.75,237.0,46,Two year,Credit card (automatic),0,6664,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5968-HYJRZ,2.4,0.0237,0.0211,0.0294,0.0214,Low,24.55,294.6,47,Two year,Mailed check,0,6667,Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6997-UVGOX,2.4,0.0244,0.0276,0.0212,0.021,Low,85.45,1025.4,71,Two year,Bank transfer (automatic),0,6675,High charge ($85/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
